ts,door_id,mount_pos,sample_hz,ax,ay,az,gx,gy,gz,a_mag,w_mag,label
1761680300.895588,doorA,pos1,100,-0.300293,-0.953125,0.123047,-2.962,-1.229,-1.275,1.006858,3.450804,open
1761680300.907237,doorA,pos1,100,-0.282959,-0.923828,0.101562,-3.008,-1.252,-1.053,0.971514,3.423866,open
1761680300.918879,doorA,pos1,100,-0.309570,-0.937500,0.096680,-2.901,-1.252,-0.870,0.992012,3.277042,open
1761680300.930516,doorA,pos1,100,-0.299561,-0.939697,0.110352,-3.069,-1.160,-1.122,0.992444,3.467338,open
1761680300.942144,doorA,pos1,100,-0.287842,-0.923828,0.118652,-3.031,-1.130,-1.382,0.974879,3.517038,open
1761680300.953785,doorA,pos1,100,-0.293701,-0.923828,0.096436,-3.008,-1.031,-1.328,0.974176,3.445590,open
1761680300.965422,doorA,pos1,100,-0.293945,-0.936279,0.122314,-3.069,-0.878,-1.023,0.988931,3.351701,open
1761680300.977061,doorA,pos1,100,-0.293457,-0.936279,0.124512,-2.931,-1.137,-0.916,0.989060,3.274952,open
1761680300.988697,doorA,pos1,100,-0.293701,-0.935791,0.113281,-2.893,-1.061,-1.328,0.987319,3.355637,open
1761680301.000336,doorA,pos1,100,-0.296875,-0.950928,0.118408,-2.947,-1.244,-1.321,1.003204,3.460416,open
1761680301.011977,doorA,pos1,100,-0.292969,-0.935547,0.119629,-3.053,-1.122,-1.107,0.987618,3.436251,open
1761680301.023614,doorA,pos1,100,-0.291016,-0.934814,0.109375,-2.985,-1.229,-1.008,0.985155,3.381481,open
1761680301.035253,doorA,pos1,100,-0.306396,-0.952637,0.111572,-3.046,-1.115,-1.206,1.006898,3.460306,open
1761680301.046893,doorA,pos1,100,-0.293945,-0.938965,0.111328,-2.893,-1.244,-1.511,0.990178,3.493265,open
1761680301.058529,doorA,pos1,100,-0.285400,-0.937988,0.119629,-3.038,-1.153,-1.328,0.987718,3.510463,open
1761680301.070166,doorA,pos1,100,-0.295410,-0.924316,0.117676,-2.954,-1.504,-1.023,0.977484,3.469161,open
1761680301.081804,doorA,pos1,100,-0.310547,-0.934326,0.111084,-2.916,-1.328,-0.863,0.990830,3.318364,open
1761680301.093441,doorA,pos1,100,-0.298584,-0.942627,0.115479,-2.977,-1.374,-1.260,0.995507,3.512487,open
1761680301.105095,doorA,pos1,100,-0.294189,-0.924561,0.118652,-2.924,-1.374,-1.305,0.977465,3.484212,open
1761680301.116735,doorA,pos1,100,-0.296631,-0.932861,0.120605,-2.939,-1.550,-1.122,0.986289,3.506826,open
1761680301.128371,doorA,pos1,100,-0.284912,-0.937500,0.121826,-2.992,-1.458,-0.954,0.987382,3.462739,open
1761680301.140043,doorA,pos1,100,-0.292480,-0.952881,0.114502,-3.160,-1.328,-1.000,1.003313,3.570961,open
1761680301.151684,doorA,pos1,100,-0.290771,-0.953125,0.121582,-3.038,-1.527,-1.252,1.003881,3.623342,open
1761680301.163347,doorA,pos1,100,-0.304688,-0.932373,0.117432,-3.000,-1.649,-1.328,0.987899,3.671914,open
1761680301.174989,doorA,pos1,100,-0.309814,-0.951660,0.110352,-2.985,-1.443,-0.931,1.006886,3.443467,open
1761680301.186625,doorA,pos1,100,-0.287842,-0.952881,0.101807,-3.198,-1.298,-1.000,1.000600,3.593645,open
1761680301.198300,doorA,pos1,100,-0.299072,-0.925537,0.110352,-2.924,-1.489,-1.122,0.978898,3.467389,open
1761680301.209958,doorA,pos1,100,-0.297363,-0.950439,0.115967,-2.992,-1.687,-1.160,1.002601,3.625826,open
1761680301.221596,doorA,pos1,100,-0.311035,-0.950684,0.138184,-2.977,-1.588,-1.374,1.009771,3.643101,open
1761680301.233268,doorA,pos1,100,-0.309326,-0.936035,0.112061,-2.908,-1.672,-1.008,0.992170,3.502694,open
1761680301.244912,doorA,pos1,100,-0.289307,-0.936035,0.116943,-2.977,-1.641,-0.992,0.986679,3.541401,open
1761680301.256555,doorA,pos1,100,-0.291504,-0.941406,0.103760,-3.122,-1.473,-1.252,0.990952,3.672271,open
1761680301.268193,doorA,pos1,100,-0.291748,-0.936768,0.138428,-3.252,-1.496,-1.282,0.990865,3.802385,open
1761680301.279834,doorA,pos1,100,-0.296387,-0.924072,0.111572,-3.061,-1.527,-1.046,0.976833,3.576969,open
1761680301.291471,doorA,pos1,100,-0.290771,-0.939209,0.116211,-3.168,-1.527,-0.947,0.990034,3.641797,open
1761680301.303116,doorA,pos1,100,-0.291992,-0.935547,0.114990,-3.046,-1.595,-1.260,0.986778,3.661792,open
1761680301.314757,doorA,pos1,100,-0.282715,-0.924805,0.120605,-3.107,-1.634,-1.427,0.974545,3.789321,open
1761680301.326674,doorA,pos1,100,-0.298828,-0.935303,0.110840,-3.252,-1.580,-1.351,0.988117,3.859713,open
1761680301.338375,doorA,pos1,100,-0.287109,-0.949463,0.120605,-3.023,-1.557,-0.931,0.999228,3.525660,open
1761680301.350020,doorA,pos1,100,-0.289551,-0.927002,0.117432,-2.969,-1.626,-0.863,0.978245,3.493641,open
1761680301.361658,doorA,pos1,100,-0.312256,-0.951660,0.114014,-3.038,-1.504,-1.275,1.008048,3.621749,open
1761680301.373301,doorA,pos1,100,-0.292480,-0.939453,0.101807,-3.145,-1.366,-1.336,0.989182,3.680070,open
1761680301.384941,doorA,pos1,100,-0.299316,-0.950195,0.123047,-3.069,-1.458,-1.076,1.003794,3.563880,open
1761680301.396583,doorA,pos1,100,-0.284424,-0.934082,0.110352,-3.183,-1.550,-0.878,0.982641,3.647569,open
1761680301.408253,doorA,pos1,100,-0.283203,-0.939697,0.113281,-2.954,-1.366,-1.145,0.987961,3.450432,open
1761680301.419896,doorA,pos1,100,-0.295166,-0.935059,0.124756,-3.031,-1.344,-1.313,0.988444,3.565539,open
1761680301.431535,doorA,pos1,100,-0.285400,-0.939941,0.115967,-3.099,-1.328,-1.183,0.989137,3.573441,open
1761680301.443205,doorA,pos1,100,-0.293457,-0.940430,0.117920,-3.008,-1.298,-0.977,0.992185,3.418279,open
1761680301.454840,doorA,pos1,100,-0.295410,-0.937500,0.114746,-2.855,-1.450,-0.969,0.989616,3.345785,open
1761680301.466486,doorA,pos1,100,-0.309326,-0.945557,0.116211,-3.015,-1.405,-1.015,1.001631,3.477851,open
1761680301.478128,doorA,pos1,100,-0.291992,-0.949951,0.115723,-2.969,-1.290,-1.473,1.000529,3.557047,open
1761680301.489768,doorA,pos1,100,-0.306152,-0.936523,0.118408,-2.878,-1.351,-1.168,0.992384,3.387000,open
1761680301.501414,doorA,pos1,100,-0.292725,-0.952148,0.116455,-3.015,-1.420,-0.870,1.002914,3.444576,open
1761680301.513083,doorA,pos1,100,-0.296143,-0.935791,0.119141,-2.885,-1.519,-0.992,0.988736,3.408591,open
1761680301.524714,doorA,pos1,100,-0.306641,-0.938477,0.118896,-2.870,-1.252,-1.221,0.994436,3.361137,open
1761680301.536359,doorA,pos1,100,-0.298096,-0.935547,0.109619,-2.809,-1.336,-1.313,0.987991,3.376368,open
1761680301.548028,doorA,pos1,100,-0.299072,-0.949219,0.113770,-3.061,-1.252,-1.015,1.001701,3.459506,open
1761680301.559672,doorA,pos1,100,-0.306641,-0.938721,0.121338,-2.863,-1.328,-0.992,0.994961,3.308093,open
1761680301.571341,doorA,pos1,100,-0.281738,-0.952881,0.109375,-2.916,-1.046,-1.282,0.999661,3.352849,open
1761680301.582983,doorA,pos1,100,-0.290527,-0.951416,0.124756,-2.947,-1.359,-1.573,1.002578,3.605737,open
1761680301.594627,doorA,pos1,100,-0.282227,-0.942871,0.094971,-3.092,-1.092,-1.244,0.988776,3.506826,open
1761680301.606292,doorA,pos1,100,-0.293701,-0.926025,0.121582,-2.893,-1.305,-1.023,0.979064,3.334734,open
1761680301.617934,doorA,pos1,100,-0.291992,-0.938965,0.119385,-2.992,-1.237,-1.214,0.990539,3.457847,open
1761680301.629576,doorA,pos1,100,-0.298096,-0.937500,0.124023,-2.954,-1.176,-1.305,0.991539,3.437031,open
1761680301.641222,doorA,pos1,100,-0.283691,-0.923828,0.095703,-3.069,-1.321,-1.389,0.971132,3.618168,open
1761680301.652862,doorA,pos1,100,-0.284668,-0.927002,0.115723,-2.924,-1.275,-1.145,0.976606,3.388814,open
1761680301.664501,doorA,pos1,100,-0.300293,-0.934814,0.117676,-2.992,-1.298,-0.847,0.988889,3.369907,open
1761680301.676165,doorA,pos1,100,-0.295166,-0.937256,0.114502,-3.015,-1.405,-1.145,0.989284,3.517925,open
1761680301.687811,doorA,pos1,100,-0.288574,-0.933350,0.111816,-2.908,-1.458,-1.382,0.983321,3.534631,open
1761680301.699455,doorA,pos1,100,-0.295166,-0.935547,0.114990,-3.023,-1.359,-1.336,0.987721,3.573343,open
1761680301.711117,doorA,pos1,100,-0.296875,-0.953125,0.121582,-2.893,-1.588,-0.969,1.005666,3.439641,open
1761680301.722760,doorA,pos1,100,-0.293701,-0.939209,0.126221,-3.031,-1.573,-0.947,0.992122,3.543013,open
1761680301.734399,doorA,pos1,100,-0.288086,-0.951904,0.136230,-3.130,-1.611,-1.267,1.003830,3.741058,open
1761680301.746188,doorA,pos1,100,-0.291260,-0.936523,0.137695,-3.023,-1.748,-1.198,0.990388,3.691895,open
1761680301.757835,doorA,pos1,100,-0.288330,-0.933594,0.126465,-3.008,-0.038,-1.198,0.985254,3.237847,open
1761680301.769476,doorA,pos1,100,-0.295166,-0.934570,0.147949,-3.198,-2.099,-0.542,0.991178,3.864036,open
1761680301.781143,doorA,pos1,100,-0.286621,-0.944336,0.155029,-3.466,-2.305,-0.924,0.998978,4.263624,open
1761680301.792784,doorA,pos1,100,-0.296387,-0.932129,0.158447,-3.321,-2.878,-1.107,0.990866,4.531414,open
1761680301.804460,doorA,pos1,100,-0.273926,-0.929932,0.169434,-3.580,-3.130,-1.084,0.984132,4.877289,open
1761680301.816108,doorA,pos1,100,-0.266113,-0.926514,0.186035,-3.679,-3.725,-0.588,0.981760,5.268818,open
1761680301.827751,doorA,pos1,100,-0.281250,-0.934326,0.184814,-3.855,-4.214,-0.275,0.993088,5.717680,open
1761680301.839384,doorA,pos1,100,-0.265869,-0.932373,0.195312,-4.160,-4.870,-0.534,0.989016,6.427504,open
1761680301.851056,doorA,pos1,100,-0.275879,-0.930664,0.204834,-4.321,-5.450,-0.725,0.992069,6.992871,open
1761680301.862697,doorA,pos1,100,-0.280273,-0.937012,0.200684,-4.809,-6.084,-0.237,0.998408,7.758783,open
1761680301.874366,doorA,pos1,100,-0.278076,-0.924805,0.218018,-4.740,-7.015,0.130,0.990011,8.467748,open
1761680301.886008,doorA,pos1,100,-0.272949,-0.934570,0.229736,-5.099,-5.924,0.168,1.000351,7.817942,open
1761680301.897650,doorA,pos1,100,-0.273682,-0.924805,0.237549,-5.519,-8.466,-0.084,0.993275,10.106164,open
1761680301.909307,doorA,pos1,100,-0.269775,-0.926270,0.239258,-6.000,-9.450,0.069,0.993981,11.194393,open
1761680301.920952,doorA,pos1,100,-0.269531,-0.911133,0.245605,-6.298,-10.359,0.519,0.981393,12.134039,open
1761680301.932596,doorA,pos1,100,-0.267822,-0.926514,0.218994,-6.573,-11.305,0.969,0.988997,13.112920,open
1761680301.944237,doorA,pos1,100,-0.269531,-0.923584,0.238525,-6.802,-12.267,0.832,0.991236,14.051217,open
1761680301.955878,doorA,pos1,100,-0.270996,-0.922119,0.242920,-7.282,-13.275,0.611,0.991339,15.153464,open
1761680301.967512,doorA,pos1,100,-0.278320,-0.924561,0.253174,-7.626,-14.000,1.031,0.998184,15.975518,open
1761680301.979156,doorA,pos1,100,-0.274902,-0.923828,0.248047,-8.023,-15.046,1.412,0.995267,17.109571,open
1761680301.990797,doorA,pos1,100,-0.271484,-0.935791,0.245117,-8.298,-16.061,1.595,1.004734,18.148148,open
1761680302.002439,doorA,pos1,100,-0.272705,-0.910400,0.246582,-8.603,-16.962,1.489,0.981835,19.077003,open
1761680302.014130,doorA,pos1,100,-0.275391,-0.924072,0.262207,-9.076,-17.885,1.763,0.999251,20.134058,open
1761680302.025762,doorA,pos1,100,-0.269043,-0.906738,0.240234,-9.298,-18.840,2.008,0.975844,21.104788,open
1761680302.037407,doorA,pos1,100,-0.275391,-0.920654,0.249756,-9.756,-19.870,2.618,0.992886,22.290262,open
1761680302.049049,doorA,pos1,100,-0.274658,-0.918945,0.242188,-10.092,-20.641,2.435,0.989218,23.104767,open
1761680302.060701,doorA,pos1,100,-0.289307,-0.936279,0.241211,-10.328,-21.779,2.435,1.009208,24.226245,open
1761680302.072354,doorA,pos1,100,-0.269775,-0.906494,0.246094,-10.756,-22.527,2.550,0.977278,25.092612,open
1761680302.084026,doorA,pos1,100,-0.283691,-0.918701,0.239990,-11.107,-23.351,3.252,0.991004,26.061724,open
1761680302.095663,doorA,pos1,100,-0.287109,-0.917725,0.239014,-11.405,-24.069,3.412,0.990847,26.851631,open
1761680302.107347,doorA,pos1,100,-0.285889,-0.906982,0.236816,-9.802,-24.992,3.008,0.980016,27.013592,open
1761680302.118997,doorA,pos1,100,-0.291504,-0.919434,0.228027,-11.916,-26.092,3.122,0.991125,28.853271,open
1761680302.130639,doorA,pos1,100,-0.290039,-0.922852,0.231689,-12.229,-26.725,3.313,0.994715,29.576346,open
1761680302.142281,doorA,pos1,100,-0.291992,-0.921387,0.209961,-12.458,-27.466,1.985,0.989089,30.224215,open
1761680302.153975,doorA,pos1,100,-0.307617,-0.935791,0.217041,-12.748,-28.252,3.771,1.008682,31.223462,close
1761680302.165642,doorA,pos1,100,-0.294189,-0.908447,0.208740,-13.046,-28.725,3.611,0.977444,31.754788,close
1761680302.177277,doorA,pos1,100,-0.282227,-0.909424,0.202881,-13.244,-29.198,3.763,0.973583,32.281954,close
1761680302.188917,doorA,pos1,100,-0.301025,-0.908936,0.188232,-13.374,-29.725,4.107,0.975813,32.852982,close
1761680302.200559,doorA,pos1,100,-0.302246,-0.909180,0.195068,-15.611,-30.267,4.397,0.977759,34.338442,close
1761680302.212241,doorA,pos1,100,-0.307861,-0.936768,0.184814,-13.763,-30.855,4.198,1.003229,34.045351,close
1761680302.223888,doorA,pos1,100,-0.300781,-0.922852,0.182617,-13.947,-29.321,5.771,0.987661,32.977405,close
1761680302.235532,doorA,pos1,100,-0.309326,-0.908936,0.186523,-14.008,-31.626,4.267,0.978078,34.851450,close
1761680302.247206,doorA,pos1,100,-0.306885,-0.920166,0.164795,-14.328,-31.924,4.809,0.983891,35.320630,close
1761680302.258847,doorA,pos1,100,-0.298340,-0.908691,0.156982,-14.305,-32.145,4.710,0.969211,35.498306,close
1761680302.270536,doorA,pos1,100,-0.324219,-0.925049,0.148438,-14.374,-32.344,4.389,0.991396,35.664857,close
1761680302.282428,doorA,pos1,100,-0.312012,-0.923096,0.153320,-14.466,-32.817,4.321,0.986389,36.122910,close
1761680302.294139,doorA,pos1,100,-0.315430,-0.926270,0.152344,-14.611,-32.824,4.611,0.990293,36.223938,close
1761680302.305787,doorA,pos1,100,-0.316650,-0.924805,0.130859,-14.626,-33.008,4.771,0.986233,36.416820,close
1761680302.317477,doorA,pos1,100,-0.319580,-0.923828,0.132324,-14.710,-33.107,4.817,0.986458,36.546521,close
1761680302.329155,doorA,pos1,100,-0.324219,-0.927979,0.126221,-14.771,-35.122,4.511,0.991057,38.367955,close
1761680302.340802,doorA,pos1,100,-0.313232,-0.924805,0.114258,-14.649,-33.015,4.458,0.983073,36.393278,close
1761680302.352450,doorA,pos1,100,-0.313721,-0.930908,0.097412,-14.603,-32.931,4.641,0.987168,36.321625,close
1761680302.364094,doorA,pos1,100,-0.333740,-0.928711,0.120361,-14.656,-33.099,4.947,0.994170,36.535471,close
1761680302.375728,doorA,pos1,100,-0.313721,-0.931396,0.110840,-14.519,-32.885,4.405,0.989043,36.216847,close
1761680302.387370,doorA,pos1,100,-0.327393,-0.927490,0.116943,-14.519,-32.550,4.237,0.990505,35.891929,close
1761680302.399018,doorA,pos1,100,-0.316895,-0.929443,0.108887,-14.489,-32.687,4.588,0.988000,36.047293,close
1761680302.410670,doorA,pos1,100,-0.329346,-0.930420,0.104980,-14.435,-32.412,4.641,0.992558,35.783587,close
1761680302.422313,doorA,pos1,100,-0.343018,-0.929688,0.095459,-14.481,-32.023,4.756,0.995536,35.465195,close
1761680302.433954,doorA,pos1,100,-0.326660,-0.932617,0.080811,-14.153,-32.008,4.321,0.991470,35.262649,close
1761680302.445596,doorA,pos1,100,-0.324463,-0.930908,0.102295,-14.214,-31.954,4.176,0.991126,35.221252,close
1761680302.457278,doorA,pos1,100,-0.317871,-0.929199,0.106201,-13.992,-31.550,4.473,0.987791,34.801939,close
1761680302.468918,doorA,pos1,100,-0.322998,-0.922363,0.092285,-14.008,-31.550,4.466,0.981630,34.807100,close
1761680302.480557,doorA,pos1,100,-0.333984,-0.930420,0.090088,-13.977,-31.137,4.374,0.992644,34.409730,close
1761680302.492208,doorA,pos1,100,-0.312988,-0.929688,0.078369,-13.756,-31.198,5.733,0.984084,34.574991,close
1761680302.503849,doorA,pos1,100,-0.323730,-0.926514,0.085449,-13.786,-30.733,3.962,0.985155,33.915536,close
1761680302.515513,doorA,pos1,100,-0.319336,-0.929688,0.085693,-13.580,-30.420,4.298,0.986731,33.589551,close
1761680302.527183,doorA,pos1,100,-0.336670,-0.932617,0.087158,-13.382,-30.313,4.252,0.995348,33.406955,close
1761680302.538823,doorA,pos1,100,-0.333496,-0.936768,0.072754,-13.542,-30.053,4.176,0.997019,33.226943,close
1761680302.550466,doorA,pos1,100,-0.322998,-0.935547,0.075684,-13.214,-29.466,3.794,0.992625,32.514935,close
1761680302.562104,doorA,pos1,100,-0.330078,-0.933594,0.080566,-13.137,-29.206,5.756,0.993499,32.537923,close
1761680302.573744,doorA,pos1,100,-0.320801,-0.928711,0.050293,-13.145,-28.786,3.847,0.983843,31.878562,close
1761680302.585414,doorA,pos1,100,-0.341797,-0.933350,0.059570,-12.985,-28.328,3.763,0.995749,31.388781,close
1761680302.597058,doorA,pos1,100,-0.333984,-0.949707,0.049561,-12.809,-28.008,3.565,1.007941,31.003396,close
1761680302.608708,doorA,pos1,100,-0.339600,-0.924072,0.040283,-12.611,-27.466,3.267,0.985322,30.398449,close
1761680302.620543,doorA,pos1,100,-0.326904,-0.924805,0.041504,-12.412,-27.023,3.542,0.981760,29.947385,close
1761680302.632187,doorA,pos1,100,-0.326660,-0.940918,0.034912,-12.115,-26.405,3.588,0.996620,29.271749,close
1761680302.643830,doorA,pos1,100,-0.325195,-0.946289,0.034912,-11.992,-25.664,3.084,1.001216,28.495173,close
1761680302.655471,doorA,pos1,100,-0.331299,-0.945068,0.027344,-11.504,-25.237,3.000,1.001829,27.896700,close
1761680302.667109,doorA,pos1,100,-0.317871,-0.947510,0.004395,-11.542,-24.511,3.031,0.999418,27.261929,close
1761680302.678745,doorA,pos1,100,-0.315918,-0.941406,0.003174,-11.282,-23.679,3.038,0.993006,26.405254,close
1761680302.690388,doorA,pos1,100,-0.329834,-0.946045,0.010254,-10.908,-22.763,2.954,1.001946,25.414384,close
1761680302.702028,doorA,pos1,100,-0.326416,-0.942627,-0.008057,-10.634,-21.878,2.397,0.997576,24.442983,close
1761680302.713694,doorA,pos1,100,-0.333496,-0.947510,-0.007324,-10.275,-21.099,2.153,1.004514,23.566576,close
1761680302.725338,doorA,pos1,100,-0.339844,-0.946289,-0.016113,-10.000,-20.023,2.244,1.005593,22.493406,close
1761680302.736979,doorA,pos1,100,-0.336182,-0.948486,-0.027100,-9.511,-18.847,2.260,1.006667,21.231934,close
1761680302.748619,doorA,pos1,100,-0.342041,-0.951172,-0.037598,-9.176,-17.779,1.779,1.011501,20.085671,close
1761680302.760258,doorA,pos1,100,-0.332275,-0.948730,-0.031982,-8.695,-16.779,1.412,1.005743,18.950295,close
1761680302.771896,doorA,pos1,100,-0.332520,-0.954834,-0.042969,-8.130,-17.374,1.206,1.011990,19.219920,close
1761680302.783534,doorA,pos1,100,-0.329346,-0.945557,-0.029297,-9.725,-14.382,1.412,1.001701,17.418564,close
1761680302.795198,doorA,pos1,100,-0.327881,-0.947998,-0.032715,-7.504,-13.435,1.252,1.003632,15.439457,close
1761680302.806839,doorA,pos1,100,-0.318115,-0.946045,-0.019287,-7.038,-12.519,0.725,0.998284,14.380166,close
1761680302.818492,doorA,pos1,100,-0.320312,-0.945801,-0.004150,-6.718,-11.496,0.496,0.998577,13.324189,close
1761680302.830132,doorA,pos1,100,-0.322754,-0.943604,0.000977,-6.679,-10.733,0.580,0.997276,12.654815,close
1761680302.841770,doorA,pos1,100,-0.303711,-0.947754,0.028076,-6.160,-10.107,0.725,0.995623,11.858503,close
1761680302.853408,doorA,pos1,100,-0.322266,-0.943115,0.022461,-5.725,-9.450,0.450,0.996908,11.058498,close
1761680302.865046,doorA,pos1,100,-0.310059,-0.945801,0.052246,-5.679,-9.069,-0.137,0.996697,10.701201,close
1761680302.876687,doorA,pos1,100,-0.304932,-0.943115,0.063965,-5.733,-8.855,0.031,0.993248,10.548770,close
1761680302.888325,doorA,pos1,100,-0.295654,-0.935303,0.101807,-5.664,-8.443,0.366,0.986188,10.173325,close
1761680302.899967,doorA,pos1,100,-0.309814,-0.938477,0.097656,-5.573,-8.641,0.573,0.993106,10.298129,close
1761680302.911608,doorA,pos1,100,-0.293701,-0.935059,0.114990,-5.473,-8.740,-1.931,0.986822,10.492013,close
1761680302.923259,doorA,pos1,100,-0.282715,-0.931641,0.127441,-5.405,-9.076,0.023,0.981898,10.563611,close
1761680302.934898,doorA,pos1,100,-0.369629,-0.935059,0.079590,-5.756,-8.481,0.366,1.008610,10.256148,close
1761680302.946537,doorA,pos1,100,-0.291504,-0.940918,0.133301,-5.740,-8.282,0.336,0.994017,10.082883,close
1761680302.958180,doorA,pos1,100,-0.304932,-0.933105,0.114990,-5.565,-7.687,-1.824,0.988378,9.663685,close
1761680302.969823,doorA,pos1,100,-0.305420,-0.925049,0.019775,-5.366,-5.885,-0.008,0.974365,7.964766,close
1761680302.981463,doorA,pos1,100,-0.296143,-0.939941,0.096680,-5.198,-7.947,1.908,0.990221,9.685763,close
1761680302.993134,doorA,pos1,100,-0.300781,-0.937988,0.118652,-5.198,-7.710,1.893,0.992154,9.489520,close
1761680303.004778,doorA,pos1,100,-0.308350,-0.944336,0.099365,-5.198,-7.511,-1.710,0.998360,9.293538,close
1761680303.016461,doorA,pos1,100,-0.300293,-0.923828,0.077637,-5.359,-7.176,-0.122,0.974506,8.956577,close
1761680303.028104,doorA,pos1,100,-0.302490,-0.941895,0.082031,-5.214,-7.313,-0.466,0.992671,8.993306,close
1761680303.039743,doorA,pos1,100,-0.300537,-0.943848,0.085938,-5.244,-7.046,1.687,0.994262,8.943813,close
1761680303.051389,doorA,pos1,100,-0.303955,-0.938965,0.084229,-5.053,-6.557,0.038,0.990524,8.278660,close
1761680303.063051,doorA,pos1,100,-0.297852,-0.941895,0.075439,-4.809,-6.481,-0.115,0.990743,8.071147,close
1761680303.074690,doorA,pos1,100,-0.302979,-0.945068,0.065674,-4.924,-6.191,-0.580,0.994617,7.931301,close
1761680303.086371,doorA,pos1,100,-0.306885,-0.943115,0.081543,-4.779,-6.053,-0.466,0.995135,7.726330,close
1761680303.098016,doorA,pos1,100,-0.301270,-0.923584,0.089600,-4.847,-7.641,-0.511,0.975602,9.063467,close
1761680303.109658,doorA,pos1,100,-0.303955,-0.942383,0.085693,-4.489,-5.496,-0.053,0.993890,7.096334,close
1761680303.121313,doorA,pos1,100,-0.295654,-0.925293,0.091553,-4.557,-5.252,-0.328,0.975685,6.961238,close
1761680303.132956,doorA,pos1,100,-0.301025,-0.940186,0.099609,-4.466,-5.115,-0.534,0.992213,6.810705,close
1761680303.144594,doorA,pos1,100,-0.308350,-0.938721,0.104004,-4.374,-5.237,-0.496,0.993525,6.841117,close
1761680303.156231,doorA,pos1,100,-0.297119,-0.951660,0.094482,-4.321,-4.840,-0.282,1.001431,6.493851,close
1761680303.167869,doorA,pos1,100,-0.298096,-0.936768,0.090088,-4.359,-4.908,-0.260,0.987173,6.569526,close
1761680303.179506,doorA,pos1,100,-0.299072,-0.924561,0.116943,-4.389,-4.847,-0.527,0.978740,6.560495,close
1761680303.191151,doorA,pos1,100,-0.295410,-0.937500,0.125488,-4.198,-4.748,-1.061,0.990919,6.426307,close
1761680303.202791,doorA,pos1,100,-0.268799,-0.924316,0.221436,-5.824,-5.359,-1.046,0.987749,7.983368,close
1761680303.214439,doorA,pos1,100,-0.202393,-0.928467,-0.019775,-5.221,-0.664,-1.153,0.950476,5.388178,close
1761680303.226100,doorA,pos1,100,-0.325684,-0.968262,-0.326904,-3.511,1.412,-0.664,1.072598,3.842615,close
1761680303.237743,doorA,pos1,100,-0.280762,-0.937500,0.433838,-0.954,-2.405,-0.969,1.070490,2.762673,close
1761680303.249416,doorA,pos1,100,-0.210205,-0.924072,-0.295410,-2.466,-3.176,-0.893,0.992654,4.118418,close
1761680303.261062,doorA,pos1,100,-0.268799,-0.876709,0.193848,-0.229,0.198,-0.947,0.937256,0.993892,close
1761680303.272696,doorA,pos1,100,-0.239746,-0.937744,0.218262,-2.710,-0.924,-1.664,0.992210,3.311517,close
1761680303.284346,doorA,pos1,100,-0.273438,-0.946777,0.269531,-2.542,0.947,-0.931,1.021667,2.867924,close
1761680303.296016,doorA,pos1,100,-0.303467,-0.968018,0.025146,-6.328,-2.832,-0.595,1.014782,6.958575,close
1761680303.307658,doorA,pos1,100,-0.527832,-0.932373,-0.013672,-2.053,-5.527,-1.534,1.071500,6.092244,close
1761680303.319341,doorA,pos1,100,-0.250732,-0.952881,-0.021484,-2.565,-3.290,-1.023,0.985551,4.295296,close
1761680303.330981,doorA,pos1,100,-0.250000,-0.962891,-0.047119,-2.947,-3.122,-0.893,0.995931,4.384936,close
1761680303.342621,doorA,pos1,100,-0.259521,-0.904297,0.324219,-2.924,1.115,-1.351,0.995099,3.408155,close
1761680303.354258,doorA,pos1,100,-0.318115,-0.953125,0.037598,-3.618,-3.229,-1.573,1.005514,5.098191,close
1761680303.365897,doorA,pos1,100,-0.268311,-0.935791,0.173340,-2.931,1.649,-1.008,0.988808,3.510919,close
1761680303.377536,doorA,pos1,100,-0.306152,-0.924805,0.053711,-2.031,3.344,-0.962,0.975642,4.028307,close
1761680303.389176,doorA,pos1,100,-0.278320,-0.946777,0.208740,-3.542,-0.389,-0.847,1.008673,3.662675,close
1761680303.400816,doorA,pos1,100,-0.302002,-0.929199,0.006836,-2.443,-1.519,-1.481,0.977069,3.235390,close
1761680303.412455,doorA,pos1,100,-0.291016,-0.942383,0.150635,-3.427,-1.466,-0.985,0.997731,3.855574,close
1761680303.424123,doorA,pos1,100,-0.283203,-0.926514,0.081055,-0.061,0.817,-0.855,0.972215,1.183994,close
1761680303.435760,doorA,pos1,100,-0.311279,-0.950439,0.148926,-3.733,0.115,-1.122,1.011142,3.899523,close
1761680303.447400,doorA,pos1,100,-0.291748,-0.942139,0.087158,-2.603,-1.947,-0.992,0.990121,3.398499,close
1761680303.459063,doorA,pos1,100,-0.316406,-0.935059,0.067871,-2.595,-1.420,-1.290,0.989472,3.227455,close
1761680303.470705,doorA,pos1,100,-0.301270,-0.933105,0.096924,-2.954,-1.038,-1.076,0.985314,3.311130,close
1761680303.482369,doorA,pos1,100,-0.290283,-0.943848,0.084229,-3.069,-1.916,-0.641,0.991064,3.674135,close
1761680303.494131,doorA,pos1,100,-0.293213,-0.951904,0.182373,-2.817,-0.840,-1.198,1.012598,3.174233,close
1761680303.505772,doorA,pos1,100,-0.284180,-0.924561,0.112793,-3.351,-0.588,-1.252,0.973803,3.625319,close
1761680303.517437,doorA,pos1,100,-0.290283,-0.924561,0.080078,-2.786,-0.908,-1.450,0.972363,3.269868,close
