ts,door_id,mount_pos,sample_hz,ax,ay,az,gx,gy,gz,a_mag,w_mag,label
1761682765.933412,doorA,pos1,100,-0.029785,-1.005127,0.050049,-3.031,-1.618,-0.954,1.006813,3.565613,close
1761682765.945061,doorA,pos1,100,-0.045898,-1.015625,0.072754,-3.099,-1.458,-0.817,1.019261,3.521112,close
1761682765.956710,doorA,pos1,100,-0.037598,-0.986084,0.047852,-3.260,-1.603,-1.038,0.987960,3.777855,close
1761682765.968356,doorA,pos1,100,-0.017090,-1.003662,0.049805,-3.115,-1.496,-1.275,1.005042,3.682911,close
1761682765.980055,doorA,pos1,100,-0.033936,-1.000488,0.060059,-2.954,-1.420,-1.176,1.002864,3.482129,close
1761682765.991698,doorA,pos1,100,-0.030273,-0.986084,0.056152,-2.977,-1.450,-0.687,0.988145,3.382119,close
1761682766.003354,doorA,pos1,100,-0.033203,-1.005615,0.058350,-3.069,-1.389,-1.031,1.007854,3.522659,close
1761682766.015007,doorA,pos1,100,-0.041260,-0.988037,0.059570,-3.176,-1.573,-1.191,0.990691,3.738339,close
1761682766.026659,doorA,pos1,100,-0.038086,-1.006104,0.054199,-2.977,-1.427,-1.420,1.008282,3.593993,close
1761682766.038307,doorA,pos1,100,-0.031982,-0.998291,0.053467,-3.008,-1.519,-1.000,1.000233,3.514751,close
1761682766.049957,doorA,pos1,100,-0.031494,-1.007812,0.057129,-2.939,-1.450,-0.863,1.009922,3.388952,close
1761682766.061604,doorA,pos1,100,-0.045654,-0.998047,0.053711,-3.023,-1.634,-1.038,1.000533,3.589475,close
1761682766.073294,doorA,pos1,100,-0.035156,-1.004883,0.055176,-3.137,-1.702,-1.244,1.007010,3.780122,close
1761682766.084943,doorA,pos1,100,-0.032471,-1.015381,0.058350,-3.023,-1.458,-1.130,1.017574,3.541203,close
1761682766.096591,doorA,pos1,100,-0.035645,-0.986328,0.062256,-3.115,-1.672,-0.763,0.988934,3.616299,close
1761682766.108237,doorA,pos1,100,-0.032715,-1.004883,0.075684,-3.176,-1.557,-0.740,1.008260,3.613526,close
1761682766.119885,doorA,pos1,100,-0.035400,-1.000488,0.061523,-2.954,-1.557,-1.382,1.003003,3.614050,close
1761682766.131540,doorA,pos1,100,-0.040527,-1.000977,0.055664,-3.061,-1.595,-1.374,1.003342,3.715307,close
1761682766.143249,doorA,pos1,100,-0.039062,-0.996826,0.056152,-3.069,-1.489,-1.031,0.999170,3.562964,close
1761682766.154899,doorA,pos1,100,-0.043701,-1.002197,0.056885,-2.931,-1.573,-0.763,1.004761,3.412922,close
1761682766.166545,doorA,pos1,100,-0.042725,-1.001465,0.049805,-2.939,-1.412,-1.092,1.003612,3.438497,close
1761682766.178240,doorA,pos1,100,-0.034180,-1.005371,0.051758,-3.031,-1.611,-1.229,1.007283,3.645396,close
1761682766.189888,doorA,pos1,100,-0.032959,-0.984619,0.059814,-3.115,-1.527,-1.115,0.986985,3.643229,close
1761682766.201536,doorA,pos1,100,-0.033447,-1.013916,0.052490,-3.107,-1.450,-0.840,1.015825,3.530062,close
1761682766.213191,doorA,pos1,100,-0.036865,-1.012695,0.052734,-3.015,-1.763,-1.046,1.014737,3.646227,close
