ts,door_id,mount_pos,sample_hz,ax,ay,az,gx,gy,gz,a_mag,w_mag,label
1761680794.059542,doorA,pos1,100,-0.037598,-1.012939,0.060791,-3.160,-1.321,-1.405,1.015458,3.701944,open
1761680794.071173,doorA,pos1,100,-0.034424,-1.015625,0.054932,-3.084,-1.458,-1.321,1.017692,3.657962,open
1761680794.082794,doorA,pos1,100,-0.033691,-1.013916,0.047852,-2.847,-1.191,-0.947,1.015604,3.228213,open
1761680794.094880,doorA,pos1,100,-0.032471,-1.004395,0.055420,-3.023,-1.183,-0.756,1.006446,3.333021,open
1761680794.106564,doorA,pos1,100,-0.033936,-1.001709,0.051758,-3.069,-1.382,-1.000,1.003619,3.510836,close
1761680794.118232,doorA,pos1,100,-0.039551,-1.015625,0.059570,-2.985,-1.336,-1.328,1.018139,3.529509,close
1761680794.129851,doorA,pos1,100,-0.031982,-0.997070,0.047119,-3.053,-1.435,-1.168,0.998695,3.570308,close
1761680794.141462,doorA,pos1,100,-0.040771,-0.994141,0.053711,-3.099,-1.504,-0.916,0.996425,3.564526,close
1761680794.153098,doorA,pos1,100,-0.038818,-0.985840,0.060059,-3.130,-1.595,-0.962,0.988430,3.642245,close
1761680794.164711,doorA,pos1,100,-0.038574,-0.984863,0.049072,-3.069,-1.565,-1.298,0.986839,3.681012,close
1761680794.176321,doorA,pos1,100,-0.033936,-1.002930,0.074951,-3.130,-1.588,-1.237,1.006299,3.720996,close
1761680794.187946,doorA,pos1,100,-0.042480,-0.996338,0.072998,-3.092,-1.664,-0.954,0.999911,3.638380,close
1761680794.199556,doorA,pos1,100,-0.034912,-1.002686,0.064209,-3.053,-1.733,-0.962,1.005346,3.640229,close
1761680794.211188,doorA,pos1,100,-0.038574,-1.015137,0.074219,-3.061,-1.740,-1.305,1.018577,3.755430,close
1761680794.222806,doorA,pos1,100,-0.035400,-1.005371,0.071533,-3.023,-1.832,-1.389,1.008534,3.797969,close
1761680794.234418,doorA,pos1,100,-0.036621,-1.001465,0.070312,-3.206,-3.840,-1.000,1.004598,5.101213,close
1761680794.246062,doorA,pos1,100,-0.031738,-1.014893,0.064209,-3.160,-2.000,-0.924,1.017417,3.852361,close
1761680794.257681,doorA,pos1,100,-0.035400,-1.015625,0.076416,-3.183,-2.267,-1.084,1.019111,4.055598,close
1761680794.269294,doorA,pos1,100,-0.035645,-1.013184,0.089600,-3.168,-2.328,-1.282,1.017762,4.135362,close
1761680794.281276,doorA,pos1,100,-0.042725,-1.015381,0.077881,-3.176,-2.771,-1.389,1.019259,4.437663,close
1761680794.292958,doorA,pos1,100,-0.027832,-1.015625,0.079834,-3.183,-3.115,-0.817,1.019138,4.527702,close
1761680794.304586,doorA,pos1,100,-0.032227,-0.994385,0.097412,-3.183,-2.786,-0.664,0.999664,4.282184,close
1761680794.316228,doorA,pos1,100,-0.033447,-0.986816,0.101562,-3.229,-3.366,-1.092,0.992593,4.790701,close
1761680794.327851,doorA,pos1,100,-0.037842,-1.000488,0.064697,-3.206,-3.573,-1.275,1.003292,4.966604,close
1761680794.339467,doorA,pos1,100,-0.033203,-0.997803,0.091064,-3.145,-5.855,-0.802,1.002500,6.694347,close
1761680794.351081,doorA,pos1,100,-0.019775,-0.996338,0.104492,-3.168,-4.427,-0.382,1.001997,5.457481,close
1761680794.362697,doorA,pos1,100,-0.017822,-0.986816,0.120361,-3.321,-4.252,-0.740,0.994289,5.445499,close
1761680794.374311,doorA,pos1,100,-0.043213,-1.013184,0.095215,-3.221,-4.847,-0.969,1.018565,5.900314,close
1761680794.385955,doorA,pos1,100,-0.016113,-0.996826,0.102295,-3.214,-5.473,-0.779,1.002191,6.394623,close
1761680794.397577,doorA,pos1,100,-0.024170,-0.999023,0.116211,-3.450,-5.840,-0.359,1.006050,6.792341,close
1761680794.409194,doorA,pos1,100,-0.028320,-0.985840,0.140381,-3.389,-6.229,-0.412,0.996187,7.103372,close
1761680794.420810,doorA,pos1,100,-0.027588,-0.996094,0.113281,-3.450,-6.595,-0.817,1.002894,7.488114,close
1761680794.432458,doorA,pos1,100,-0.030762,-1.000000,0.133789,-3.420,-7.290,-0.603,1.009379,8.074914,close
1761680794.444074,doorA,pos1,100,-0.037842,-0.993408,0.126709,-3.641,-8.115,-0.244,1.002171,8.897378,close
1761680794.455688,doorA,pos1,100,-0.024902,-0.994385,0.150146,-3.672,-8.534,-0.046,1.005965,9.290804,close
1761680794.467325,doorA,pos1,100,-0.023193,-0.998779,0.154297,-3.840,-9.313,-0.344,1.010893,10.079325,close
1761680794.478938,doorA,pos1,100,-0.029053,-0.996582,0.135254,-3.832,-10.084,-0.527,1.006138,10.800396,close
1761680794.490562,doorA,pos1,100,-0.025391,-0.993652,0.138428,-3.916,-11.038,1.809,1.003570,11.851140,close
1761680794.502170,doorA,pos1,100,-0.026611,-0.995117,0.135742,-5.863,-11.374,0.130,1.004685,12.796710,close
1761680794.513778,doorA,pos1,100,-0.025879,-0.997070,0.111816,-3.947,-11.870,-1.916,1.003654,12.654994,close
1761680794.525411,doorA,pos1,100,-0.025635,-0.999023,0.116699,-1.985,-12.397,-0.145,1.006143,12.555655,close
1761680794.537029,doorA,pos1,100,-0.027100,-0.998535,0.123779,-4.015,-12.969,0.115,1.006543,13.577280,close
1761680794.548643,doorA,pos1,100,-0.044922,-0.996582,0.121582,-4.053,-13.420,0.405,1.004976,14.024490,close
1761680794.560277,doorA,pos1,100,-0.029541,-0.996826,0.123047,-4.084,-11.756,0.496,1.004826,12.454801,close
1761680794.571883,doorA,pos1,100,-0.016357,-0.997803,0.093018,-4.229,-14.237,0.160,1.002263,14.852345,close
1761680794.583506,doorA,pos1,100,-0.030762,-0.997559,0.096680,-4.206,-14.672,0.069,1.002705,15.262912,close
1761680794.595120,doorA,pos1,100,-0.031982,-0.999268,0.107178,-3.985,-14.908,0.527,1.005508,15.440720,close
1761680794.606730,doorA,pos1,100,-0.046387,-0.999756,0.095703,-4.115,-15.275,0.756,1.005397,15.837300,close
1761680794.618363,doorA,pos1,100,-0.035645,-0.997070,0.079346,-4.198,-15.740,0.389,1.000857,16.295421,close
1761680794.629977,doorA,pos1,100,-0.027832,-0.996582,0.090820,-4.328,-16.076,0.183,1.001099,16.649800,close
1761680794.641587,doorA,pos1,100,-0.038818,-0.985840,0.090088,-4.374,-16.298,0.473,0.990708,16.881103,close
1761680794.653205,doorA,pos1,100,-0.038818,-0.993408,0.089844,-4.443,-16.534,0.817,0.998218,17.140301,close
1761680794.664994,doorA,pos1,100,-0.035645,-0.985107,0.088135,-4.275,-16.710,0.893,0.989684,17.271167,close
1761680794.676612,doorA,pos1,100,-0.046143,-1.015137,0.092285,-4.344,-17.092,0.344,1.020367,17.638225,close
1761680794.688276,doorA,pos1,100,-0.036865,-0.997559,0.086426,-4.466,-17.336,0.603,1.001974,17.911961,close
1761680794.699891,doorA,pos1,100,-0.037598,-0.996582,0.088379,-4.351,-17.695,0.985,1.001199,18.248371,close
1761680794.711502,doorA,pos1,100,-0.038818,-0.987549,0.076416,-4.412,-17.771,0.832,0.991261,18.329433,close
1761680794.723113,doorA,pos1,100,-0.036133,-1.000244,0.087646,-4.351,-17.779,0.580,1.004727,18.312525,close
1761680794.734724,doorA,pos1,100,-0.037842,-0.994141,0.082031,-4.511,-18.160,0.740,0.998237,18.726937,close
1761680794.746357,doorA,pos1,100,-0.039062,-1.000488,0.081299,-4.466,-18.344,0.824,1.004546,18.897251,close
1761680794.757971,doorA,pos1,100,-0.038574,-0.998291,0.074951,-4.573,-18.443,0.931,1.001844,19.023938,close
1761680794.769583,doorA,pos1,100,-0.038330,-1.015381,0.076416,-4.443,-18.588,0.916,1.018973,19.133294,close
1761680794.781199,doorA,pos1,100,-0.042480,-0.995361,0.070068,-4.290,-18.878,0.557,0.998728,19.367214,close
1761680794.792822,doorA,pos1,100,-0.045654,-1.002686,0.071045,-4.580,-18.992,0.710,1.006236,19.549726,close
1761680794.804453,doorA,pos1,100,-0.041748,-0.999756,0.068848,-4.550,-19.031,1.046,1.002993,19.594743,close
1761680794.816052,doorA,pos1,100,-0.041748,-1.001465,0.074463,-4.519,-19.069,1.130,1.005097,19.629414,close
1761680794.827661,doorA,pos1,100,-0.043457,-0.985107,0.071289,-4.473,-19.405,0.794,0.988639,19.929331,close
1761680794.839266,doorA,pos1,100,-0.041016,-0.996582,0.058594,-4.473,-19.115,0.580,0.999145,19.639529,close
1761680794.850872,doorA,pos1,100,-0.037598,-1.004150,0.065674,-4.435,-19.000,1.092,1.006998,19.541285,close
1761680794.862479,doorA,pos1,100,-0.057129,-1.000977,0.064941,-4.481,-19.405,1.046,1.004707,19.942669,close
1761680794.874083,doorA,pos1,100,-0.040039,-1.002930,0.067383,-4.748,-21.435,0.779,1.005988,21.968495,close
1761680794.885700,doorA,pos1,100,-0.037598,-1.002930,0.054688,-4.496,-19.519,0.702,1.005123,20.042543,close
1761680794.897310,doorA,pos1,100,-0.060059,-0.997803,0.048096,-4.641,-19.511,1.099,1.000765,20.085964,close
1761680794.908917,doorA,pos1,100,-0.041260,-0.986328,0.047119,-4.481,-19.519,1.115,0.988315,20.057801,close
1761680794.920523,doorA,pos1,100,-0.061279,-1.015381,0.051025,-4.397,-19.527,1.031,1.018507,20.042152,close
1761680794.932147,doorA,pos1,100,-0.041260,-1.002686,0.073730,-4.588,-21.489,0.756,1.006239,21.985829,close
1761680794.943795,doorA,pos1,100,-0.040527,-1.002441,0.054443,-4.435,-19.588,0.870,1.004736,20.102460,close
1761680794.955421,doorA,pos1,100,-0.050537,-1.004150,0.057129,-4.550,-19.511,1.183,1.007043,20.069771,close
1761680794.967040,doorA,pos1,100,-0.045898,-1.002930,0.048828,-4.565,-19.664,1.046,1.005166,20.214094,close
1761680794.978654,doorA,pos1,100,-0.043213,-1.003662,0.044189,-4.542,-17.611,0.878,1.005563,18.208146,close
1761680794.990291,doorA,pos1,100,-0.032471,-1.002930,0.051758,-4.504,-19.481,0.412,1.004789,19.999009,close
1761680795.001906,doorA,pos1,100,-0.031738,-1.000000,0.046631,-4.534,-19.389,0.840,1.001590,19.930150,close
1761680795.013515,doorA,pos1,100,-0.046387,-1.014404,0.034180,-4.519,-19.313,1.046,1.016039,19.862198,close
1761680795.025136,doorA,pos1,100,-0.031982,-1.005859,0.039551,-4.405,-19.290,0.832,1.007145,19.804032,close
1761680795.036746,doorA,pos1,100,-0.046875,-0.985840,0.030762,-4.382,-18.969,0.565,0.987433,19.477136,close
1761680795.048348,doorA,pos1,100,-0.062012,-1.002686,0.029785,-4.397,-18.962,0.763,1.005043,19.479911,close
1761680795.059981,doorA,pos1,100,-0.031494,-1.002197,0.041748,-4.435,-18.725,1.031,1.003561,19.270833,close
1761680795.071595,doorA,pos1,100,-0.045654,-0.985352,0.031250,-4.466,-18.672,0.893,0.986904,19.219109,close
1761680795.083206,doorA,pos1,100,-0.050049,-1.000732,0.021484,-4.405,-18.366,0.733,1.002213,18.901388,close
1761680795.094843,doorA,pos1,100,-0.045654,-1.002686,0.033203,-4.473,-18.443,0.702,1.004273,18.990482,close
1761680795.106454,doorA,pos1,100,-0.044189,-1.002930,0.033447,-4.473,-18.092,0.802,1.004460,18.653654,close
1761680795.118081,doorA,pos1,100,-0.049316,-1.004395,0.023682,-4.511,-17.939,0.916,1.005883,18.520193,close
1761680795.129695,doorA,pos1,100,-0.055420,-1.010498,0.016357,-4.397,-17.939,0.473,1.012149,18.475995,close
1761680795.141309,doorA,pos1,100,-0.038574,-1.003418,0.032471,-4.305,-17.466,0.275,1.004684,17.990564,close
1761680795.152918,doorA,pos1,100,-0.040527,-1.009033,0.044678,-4.374,-17.191,0.817,1.010835,17.757376,close
1761680795.164530,doorA,pos1,100,-0.059326,-1.008057,0.030029,-4.260,-17.061,0.931,1.010247,17.609403,close
1761680795.176158,doorA,pos1,100,-0.050537,-0.985352,0.028809,-4.237,-16.863,0.450,0.987067,17.392501,close
1761680795.187790,doorA,pos1,100,-0.057373,-1.005371,0.027588,-4.359,-16.740,0.229,1.007385,17.300125,close
1761680795.199405,doorA,pos1,100,-0.041748,-1.007324,0.028809,-4.305,-16.626,0.481,1.008600,17.181083,close
1761680795.211040,doorA,pos1,100,-0.061523,-1.007324,0.018066,-4.267,-16.298,0.664,1.009363,16.860166,close
1761680795.222652,doorA,pos1,100,-0.044922,-1.001953,0.026855,-4.214,-16.198,0.473,1.003319,16.744257,close
1761680795.234269,doorA,pos1,100,-0.041748,-1.007568,0.017334,-4.084,-16.076,0.115,1.008582,16.587359,close
1761680795.245879,doorA,pos1,100,-0.039062,-1.006836,0.031738,-4.107,-15.702,0.366,1.008093,16.234610,close
1761680795.257492,doorA,pos1,100,-0.042236,-1.002930,0.023193,-4.290,-15.771,0.763,1.004087,16.361897,close
1761680795.269117,doorA,pos1,100,-0.038574,-1.006104,0.027588,-4.183,-15.412,0.656,1.007221,15.983320,close
1761680795.280723,doorA,pos1,100,-0.061523,-1.002441,0.018799,-4.099,-15.122,0.260,1.004504,15.670040,close
1761680795.292332,doorA,pos1,100,-0.045898,-1.000977,0.048828,-4.168,-14.824,1.947,1.003217,15.521742,close
1761680795.303954,doorA,pos1,100,-0.060547,-1.004395,0.003662,-4.260,-14.763,0.321,1.006224,15.368905,close
1761680795.315574,doorA,pos1,100,-0.045654,-1.000488,0.005371,-4.031,-14.527,0.763,1.001544,15.094815,close
1761680795.327191,doorA,pos1,100,-0.059326,-1.002686,0.004639,-4.137,-14.221,0.244,1.004450,14.813010,close
1761680795.338805,doorA,pos1,100,-0.033447,-1.006348,0.025146,-4.160,-14.046,1.870,1.007217,14.767885,close
1761680795.350415,doorA,pos1,100,-0.047607,-1.002686,0.010010,-3.969,-13.832,0.115,1.003865,14.390819,close
1761680795.362055,doorA,pos1,100,-0.031982,-1.009766,0.013428,-4.160,-13.313,0.397,1.010361,13.953532,close
1761680795.373666,doorA,pos1,100,-0.031982,-1.005127,0.007568,-4.046,-12.916,0.260,1.005664,13.537345,close
1761680795.385281,doorA,pos1,100,-0.032959,-1.004883,-0.000977,-4.015,-12.427,-0.137,1.005424,13.060763,close
1761680795.396905,doorA,pos1,100,-0.045654,-1.010498,0.004639,-2.000,-12.183,1.901,1.011539,12.491734,close
1761680795.408517,doorA,pos1,100,-0.032471,-1.005127,0.010986,-3.863,-13.649,0.214,1.005711,14.186493,close
1761680795.420151,doorA,pos1,100,-0.040527,-1.008545,-0.003174,-3.756,-11.214,0.130,1.009364,11.826677,close
1761680795.431765,doorA,pos1,100,-0.040527,-1.005859,0.001465,-3.802,-10.885,-0.229,1.006677,11.532479,close
1761680795.443378,doorA,pos1,100,-0.034912,-1.008057,-0.003174,-3.809,-10.595,-0.244,1.008666,11.261984,close
1761680795.454993,doorA,pos1,100,-0.046143,-1.011475,0.007324,-3.771,-10.321,1.847,1.012553,11.142173,close
1761680795.466605,doorA,pos1,100,-0.044434,-1.015137,0.013184,-3.794,-9.687,-1.954,1.016194,10.585411,close
1761680795.478240,doorA,pos1,100,-0.045898,-1.005859,-0.015137,-3.725,-9.496,-0.267,1.007020,10.204211,close
1761680795.489862,doorA,pos1,100,-0.045410,-1.006836,0.003662,-3.672,-9.130,-0.427,1.007866,9.849733,close
1761680795.501478,doorA,pos1,100,-0.042725,-1.012451,0.014648,-3.649,-8.939,-0.626,1.013458,9.675250,close
1761680795.513112,doorA,pos1,100,-0.037842,-1.002197,0.011963,-3.595,-8.313,-0.137,1.002983,9.058229,close
1761680795.524725,doorA,pos1,100,-0.041260,-1.002197,0.004150,-3.542,-8.008,-0.229,1.003055,8.759012,close
1761680795.536471,doorA,pos1,100,-0.043457,-1.007324,0.024658,-3.664,-7.740,-0.504,1.008563,8.578713,close
1761680795.548089,doorA,pos1,100,-0.039795,-1.008545,0.004883,-3.458,-7.496,-0.733,1.009342,8.287802,close
1761680795.559704,doorA,pos1,100,-0.032959,-1.006592,0.030518,-3.344,-7.206,-0.443,1.007594,7.956323,close
1761680795.571337,doorA,pos1,100,-0.036621,-1.002930,0.046631,-3.641,-7.115,-0.389,1.004681,8.001639,close
1761680795.582951,doorA,pos1,100,-0.025879,-1.001709,0.091064,-3.626,-7.046,-0.588,1.006173,7.945839,close
1761680795.594579,doorA,pos1,100,-0.060791,-1.002197,0.014160,-3.611,-6.450,-0.779,1.004139,7.433084,close
1761680795.606220,doorA,pos1,100,-0.040283,-1.007324,0.029053,-3.550,-5.893,-0.718,1.008548,6.916911,close
1761680795.617835,doorA,pos1,100,-0.033203,-1.008301,0.008301,-3.481,-5.679,-0.374,1.008881,6.671743,close
1761680795.629448,doorA,pos1,100,-0.062500,-1.007812,-0.042480,-3.466,-5.504,-0.573,1.010642,6.529204,close
1761680795.641066,doorA,pos1,100,-0.047119,-1.009277,0.018799,-3.305,-5.351,-0.947,1.010552,6.360506,close
1761680795.652678,doorA,pos1,100,-0.045166,-1.005859,0.051514,-3.427,-4.847,-1.084,1.008190,6.034833,close
1761680795.664306,doorA,pos1,100,-0.038086,-1.002197,0.028809,-3.427,-4.458,-0.389,1.003334,5.636762,close
1761680795.675919,doorA,pos1,100,-0.031982,-1.003418,0.006348,-3.206,-4.656,-0.580,1.003948,5.683184,close
1761680795.687526,doorA,pos1,100,-0.037842,-1.000732,0.076416,-3.160,-4.588,-1.000,1.004359,5.659975,close
1761680795.699173,doorA,pos1,100,-0.030762,-1.000000,0.092041,-3.328,-3.939,-1.031,1.004698,5.258744,close
1761680795.710791,doorA,pos1,100,-0.034912,-1.003418,0.047852,-3.290,-4.687,-0.847,1.005165,5.788847,close
1761680795.722404,doorA,pos1,100,-0.042725,-1.008301,0.037354,-3.145,-4.901,-0.504,1.009897,5.844876,close
1761680795.734017,doorA,pos1,100,-0.046143,-1.011963,0.081299,-3.435,-5.023,-0.817,1.016271,6.139764,close
1761680795.745627,doorA,pos1,100,-0.015869,-0.999268,0.080566,-3.351,-4.771,-0.969,1.002636,5.910364,close
1761680795.757262,doorA,pos1,100,-0.019043,-0.992188,0.031250,-3.412,-4.733,-0.664,0.992862,5.872298,close
1761680795.768875,doorA,pos1,100,-0.036133,-1.004639,0.019775,-3.321,-4.802,-0.641,1.005483,5.873013,close
1761680795.780488,doorA,pos1,100,-0.036133,-1.003662,0.046875,-3.305,-4.901,-0.656,1.005406,5.947584,close
1761680795.792120,doorA,pos1,100,-0.036621,-1.002930,0.056885,-3.305,-4.527,-1.031,1.005209,5.698988,close
1761680795.803723,doorA,pos1,100,-0.039062,-0.997314,0.047607,-3.198,-4.519,-0.977,0.999214,5.622017,close
1761680795.815331,doorA,pos1,100,-0.033691,-1.000488,0.029785,-3.359,-4.511,-0.626,1.001498,5.659187,close
1761680795.826940,doorA,pos1,100,-0.036377,-1.000977,0.058594,-3.382,-4.588,-0.618,1.003350,5.732875,close
1761680795.838550,doorA,pos1,100,-0.038330,-1.000488,0.086670,-3.435,-4.710,-0.824,1.004967,5.887535,close
1761680795.850166,doorA,pos1,100,-0.042725,-1.001709,0.053711,-3.458,-4.557,-1.038,1.004057,5.814139,close
1761680795.861776,doorA,pos1,100,-0.033691,-1.002930,0.053711,-3.252,-4.618,-0.695,1.004932,5.690900,close
1761680795.873412,doorA,pos1,100,-0.034912,-0.995605,0.086914,-3.275,-4.855,-0.634,1.000002,5.890370,close
1761680795.885023,doorA,pos1,100,-0.045410,-0.986084,0.082764,-3.160,-4.779,-0.710,0.990593,5.772936,close
1761680795.896648,doorA,pos1,100,-0.046875,-1.000000,0.084473,-3.298,-4.931,-1.031,1.004656,6.021178,close
1761680795.908282,doorA,pos1,100,-0.039307,-0.998779,0.062988,-3.458,-5.366,-0.733,1.001535,6.425985,close
1761680795.919895,doorA,pos1,100,-0.032959,-0.999756,0.087891,-3.382,-5.473,-0.534,1.004153,6.455858,close
1761680795.931507,doorA,pos1,100,-0.029785,-0.995117,0.105957,-3.519,-5.573,-0.481,1.001185,6.608192,close
1761680795.943118,doorA,pos1,100,-0.034668,-1.000000,0.070312,-3.359,-5.931,-0.855,1.003068,6.869690,close
1761680795.954729,doorA,pos1,100,-0.043945,-1.007324,0.068604,-3.481,-4.061,-0.824,1.010614,5.411907,close
1761680795.966362,doorA,pos1,100,-0.018066,-1.002441,0.077148,-3.550,-6.115,-0.504,1.005568,7.088073,close
1761680795.977976,doorA,pos1,100,-0.016113,-1.014160,0.075439,-3.519,-6.275,-0.366,1.017090,7.203571,close
1761680795.989585,doorA,pos1,100,-0.034668,-0.999512,0.069092,-3.626,-6.305,-0.649,1.002496,7.302459,close
1761680796.001248,doorA,pos1,100,-0.034668,-1.006104,0.033936,-3.389,-6.687,-0.779,1.007272,7.537239,close
1761680796.012857,doorA,pos1,100,-0.045898,-1.011719,0.057129,-3.443,-6.427,-0.473,1.014369,7.306779,close
1761680796.024465,doorA,pos1,100,-0.039062,-0.986084,0.047852,-3.702,-6.611,-0.344,0.988017,7.584599,close
1761680796.036077,doorA,pos1,100,-0.038818,-1.005127,0.045410,-3.489,-6.267,-0.397,1.006901,7.183664,close
1761680796.047682,doorA,pos1,100,-0.034180,-1.006348,0.041016,-3.649,-6.260,-0.740,1.007763,7.283151,close
1761680796.059314,doorA,pos1,100,-0.037109,-1.001953,0.053955,-3.481,-6.282,-0.901,1.004091,7.238594,close
1761680796.070924,doorA,pos1,100,-0.042969,-1.013184,0.046631,-3.450,-6.412,-0.252,1.015166,7.285951,close
1761680796.082537,doorA,pos1,100,-0.036377,-1.003418,0.096680,-3.336,-6.733,-0.511,1.008721,7.531307,close
1761680796.094170,doorA,pos1,100,-0.033203,-1.001709,0.072266,-3.229,-10.908,-0.229,1.004861,11.378579,close
1761680796.105784,doorA,pos1,100,-0.237549,-1.089844,-0.837891,1.809,-3.969,-1.069,1.395080,4.491308,close
1761680796.117428,doorA,pos1,100,-0.083008,-1.009766,-0.147217,-3.679,-1.679,-1.786,1.023811,4.421423,close
1761680796.129041,doorA,pos1,100,-0.026367,-1.059814,-0.072754,-3.397,-4.374,-1.122,1.062636,5.650727,close
1761680796.140650,doorA,pos1,100,-0.058350,-0.978516,0.478271,-4.588,-1.656,-1.496,1.090707,5.101990,close
1761680796.152280,doorA,pos1,100,-0.111328,-1.028564,0.238525,-0.481,-3.221,-1.328,1.061712,3.517494,close
1761680796.163889,doorA,pos1,100,-0.021973,-1.008545,0.021729,-4.649,-0.634,-1.649,1.009018,4.973129,close
1761680796.175495,doorA,pos1,100,-0.018311,-1.004639,-0.125244,-3.924,-6.427,-0.885,1.012581,7.582332,close
1761680796.187103,doorA,pos1,100,-0.010010,-1.006348,0.021484,-0.748,-3.389,-0.985,1.006627,3.607878,close
1761680796.198731,doorA,pos1,100,-0.028076,-1.009521,0.257080,-5.015,-2.672,-1.382,1.042119,5.848096,close
1761680796.210370,doorA,pos1,100,-0.026855,-1.026611,-0.212646,-1.634,-5.031,-0.969,1.048747,5.377244,close
1761680796.221987,doorA,pos1,100,-0.037354,-1.004395,0.050049,-3.473,1.382,-1.153,1.006334,3.911698,close
1761680796.233599,doorA,pos1,100,-0.041504,-1.003418,0.216797,-4.374,-1.473,-1.366,1.027410,4.813514,close
1761680796.245217,doorA,pos1,100,-0.009033,-0.987305,-0.047119,-2.160,-2.824,-1.099,0.988470,3.721912,close
1761680796.256829,doorA,pos1,100,-0.026123,-1.015381,0.224121,-4.198,-1.794,-1.374,1.040149,4.767938,close
1761680796.268452,doorA,pos1,100,-0.061523,-1.007324,-0.019287,-2.740,-3.756,-0.878,1.009386,4.731408,close
1761680796.280063,doorA,pos1,100,-0.000488,-1.002930,0.079102,-3.511,-1.733,-0.725,1.006044,3.982319,close
1761680796.291672,doorA,pos1,100,-0.031738,-1.011230,0.115234,-2.878,-1.924,-1.221,1.018270,3.670740,close
1761680796.303339,doorA,pos1,100,-0.027832,-1.004150,0.072021,-3.237,-1.206,-1.389,1.007115,3.723000,close
1761680796.314950,doorA,pos1,100,-0.017578,-1.003662,0.103271,-3.382,-1.603,-1.053,1.009114,3.887835,close
1761680796.326557,doorA,pos1,100,-0.042969,-1.003662,0.016357,-2.969,-1.557,-0.794,1.004715,3.445726,close
1761680796.338167,doorA,pos1,100,-0.035645,-1.002686,0.052246,-3.084,-0.031,-0.939,1.004678,3.223878,close
1761680796.349775,doorA,pos1,100,-0.036621,-0.995850,0.108398,-3.015,-1.504,-1.092,1.002401,3.541878,close
1761680796.361405,doorA,pos1,100,-0.030029,-1.015381,0.093506,-2.954,-1.176,-1.321,1.020119,3.442858,close
1761680796.373017,doorA,pos1,100,-0.034424,-1.015381,0.070801,-3.557,-1.359,-0.924,1.018428,3.918351,close
1761680796.384624,doorA,pos1,100,-0.042236,-1.004395,0.004395,-2.924,-1.489,-0.969,1.005292,3.421031,close
1761680796.396239,doorA,pos1,100,-0.040039,-1.008057,0.021973,-3.252,-2.031,-1.321,1.009091,4.054872,close
1761680796.408076,doorA,pos1,100,-0.031982,-0.986572,0.089844,-2.794,-1.382,-1.252,0.991171,3.358891,close
1761680796.419698,doorA,pos1,100,-0.046387,-0.986084,0.065674,-3.221,-1.847,-0.893,0.989357,3.819366,close
1761680796.431328,doorA,pos1,100,-0.036377,-1.000488,0.071777,-3.229,-1.115,-0.626,1.003719,3.472813,close
1761680796.442940,doorA,pos1,100,-0.038086,-0.986572,0.027588,-3.137,-1.260,-1.130,0.987692,3.564567,close
1761680796.454550,doorA,pos1,100,-0.022217,-1.006836,0.039795,-3.038,-1.702,-1.405,1.007867,3.755143,close
1761680796.466165,doorA,pos1,100,-0.033447,-1.003906,0.045166,-3.145,-2.031,-1.191,1.005478,3.928414,close
1761680796.477772,doorA,pos1,100,-0.032227,-1.003418,0.053711,-2.885,-1.565,-0.985,1.005371,3.427047,close
1761680796.489401,doorA,pos1,100,-0.042969,-1.015625,0.062012,-3.107,-1.382,-0.878,1.018423,3.511741,close
1761680796.501027,doorA,pos1,100,-0.036865,-0.987061,0.058105,-2.916,-1.191,-1.397,0.989456,3.445692,close
1761680796.512635,doorA,pos1,100,-0.033203,-1.007812,0.051025,-3.130,-1.458,-1.275,1.009649,3.680545,close
1761680796.524245,doorA,pos1,100,-0.033691,-1.000488,0.051025,-3.168,-1.779,-1.038,1.002355,3.778510,close
1761680796.535856,doorA,pos1,100,-0.020996,-1.005371,0.043945,-3.038,-1.748,-0.901,1.006550,3.619069,close
1761680796.547461,doorA,pos1,100,-0.035400,-1.002930,0.060059,-2.947,-1.313,-1.076,1.005350,3.400684,close
1761680796.559062,doorA,pos1,100,-0.037354,-0.986572,0.053467,-3.076,-1.168,-1.298,0.988726,3.537227,close
1761680796.570671,doorA,pos1,100,-0.037109,-0.996094,0.060791,-3.122,-1.519,-1.191,0.998637,3.670621,close
1761680796.582278,doorA,pos1,100,-0.019043,-1.003174,0.062012,-3.084,-1.489,-0.870,1.005269,3.533263,close
1761680796.593886,doorA,pos1,100,-0.032471,-1.003662,0.047119,-2.947,-1.344,-0.969,1.005292,3.380404,close
1761680796.605514,doorA,pos1,100,-0.034912,-1.014648,0.056641,-3.008,-1.626,-1.412,1.016828,3.699180,close
1761680796.617114,doorA,pos1,100,-0.035645,-1.003418,0.067627,-3.130,-1.321,-1.198,1.006326,3.602196,close
1761680796.628731,doorA,pos1,100,-0.026611,-1.000977,0.064453,-3.130,-1.679,-0.947,1.003402,3.675840,close
1761680796.640339,doorA,pos1,100,-0.031494,-0.985352,0.060791,-3.305,-1.626,-0.832,0.987727,3.776420,close
1761680796.651950,doorA,pos1,100,-0.033691,-0.999756,0.050293,-3.023,-1.489,-1.031,1.001587,3.523593,close
1761680796.663556,doorA,pos1,100,-0.033691,-1.004639,0.054199,-3.122,-1.534,-1.229,1.006664,3.689503,close
1761680796.675187,doorA,pos1,100,-0.045898,-1.001465,0.054688,-3.145,-1.817,-0.947,1.004007,3.753397,close
