ts,door_id,mount_pos,sample_hz,ax,ay,az,gx,gy,gz,a_mag,w_mag,label
1761619115.248439,doorA,pos1,100,-0.966064,0.003906,-0.074951,-3.107,-1.420,-0.672,0.968975,3.481360,idle
1761619115.258449,doorA,pos1,100,-0.959961,0.003662,-0.071289,-3.267,-1.405,-1.145,0.962611,3.736093,idle
1761619115.268437,doorA,pos1,100,-0.959961,0.007324,-0.066406,-3.191,-1.611,-0.863,0.962283,3.676934,idle
1761619115.278452,doorA,pos1,100,-0.958008,0.000244,-0.047119,-3.153,-1.481,-1.153,0.959166,3.668938,idle
1761619115.288437,doorA,pos1,100,-0.961914,0.000000,-0.067139,-3.130,-1.412,-0.901,0.964254,3.549815,idle
1761619115.298448,doorA,pos1,100,-0.959961,0.007568,-0.060791,-3.206,-1.435,-1.015,0.961914,3.656425,idle
1761619115.308437,doorA,pos1,100,-0.962402,0.007080,-0.077881,-3.069,-1.496,-0.901,0.965574,3.530846,idle
1761619115.318446,doorA,pos1,100,-0.961426,0.003174,-0.072266,-3.145,-1.557,-1.076,0.964143,3.670803,idle
1761619115.328438,doorA,pos1,100,-0.957031,0.006104,-0.078125,-3.221,-1.489,-0.817,0.960234,3.641453,idle
1761619115.338447,doorA,pos1,100,-0.959961,0.004883,-0.067627,-3.183,-1.267,-1.176,0.962352,3.622224,idle
1761619115.348437,doorA,pos1,100,-0.963135,0.007080,-0.077637,-3.145,-1.595,-1.008,0.966285,3.667691,idle
1761619115.358445,doorA,pos1,100,-0.960449,0.002686,-0.064453,-3.000,-1.389,-0.977,0.962613,3.447450,idle
1761619115.368434,doorA,pos1,100,-0.955811,0.006104,-0.070312,-3.321,-1.267,-1.046,0.958413,3.704847,idle
1761619115.378446,doorA,pos1,100,-0.954590,0.001465,-0.072998,-3.061,-1.504,-1.000,0.957378,3.554097,idle
1761619115.388437,doorA,pos1,100,-0.958740,0.000732,-0.068115,-3.053,-1.237,-1.053,0.961157,3.458681,idle
1761619115.398452,doorA,pos1,100,-0.964355,0.001465,-0.066895,-3.038,-1.389,-0.985,0.966674,3.482866,idle
1761619115.408438,doorA,pos1,100,-0.956055,0.003662,-0.070557,-3.313,-1.389,-1.206,0.958662,3.789552,idle
1761619115.418447,doorA,pos1,100,-0.957275,0.000977,-0.072998,-3.145,-1.618,-0.901,0.960055,3.649877,idle
1761619115.428438,doorA,pos1,100,-0.952881,0.007324,-0.078125,-3.282,-1.282,-1.176,0.956106,3.714978,idle
1761619115.438446,doorA,pos1,100,-0.962891,0.000488,-0.072510,-3.191,-1.450,-0.817,0.965617,3.598919,idle
1761619115.448439,doorA,pos1,100,-0.957031,0.007080,-0.073486,-3.099,-1.267,-1.374,0.959875,3.619255,idle
1761619115.458448,doorA,pos1,100,-0.963135,0.006836,-0.070312,-3.122,-1.435,-0.893,0.965722,3.550349,idle
1761619115.468446,doorA,pos1,100,-0.956787,0.007812,-0.064941,-3.252,-1.397,-1.168,0.959020,3.726989,idle
1761619115.478448,doorA,pos1,100,-0.959229,0.004150,-0.074463,-3.115,-1.504,-0.573,0.962123,3.505621,idle
1761619115.488437,doorA,pos1,100,-0.964111,0.002441,-0.078125,-3.046,-1.611,-1.206,0.967275,3.650468,idle
1761619115.498452,doorA,pos1,100,-0.959961,0.007080,-0.092529,-3.237,-1.550,-0.779,0.964436,3.671978,idle
1761619115.508437,doorA,pos1,100,-0.962402,0.002441,-0.064941,-3.099,-1.389,-1.183,0.964594,3.596587,idle
1761619115.518447,doorA,pos1,100,-0.958008,0.006836,-0.063232,-3.122,-1.573,-0.618,0.960117,3.550053,idle
